time_ms,raw,filtered
2.395100000000000000e+04,-1.159509000000000000e+06,-1.160919750000000000e+06
2.396200000000000000e+04,-1.164113000000000000e+06,-1.161239000000000000e+06
2.397400000000000000e+04,-1.158500000000000000e+06,-1.160965000000000000e+06
2.398500000000000000e+04,-1.158633000000000000e+06,-1.160731750000000000e+06
2.399600000000000000e+04,-1.164108000000000000e+06,-1.161069379999999888e+06
2.400800000000000000e+04,-1.158801000000000000e+06,-1.160842500000000000e+06
2.401900000000000000e+04,-1.157998000000000000e+06,-1.160558000000000000e+06
2.403000000000000000e+04,-1.163848000000000000e+06,-1.160887000000000000e+06
2.404200000000000000e+04,-1.159422000000000000e+06,-1.160740500000000000e+06
2.405300000000000000e+04,-1.157177000000000000e+06,-1.160384120000000112e+06
2.406400000000000000e+04,-1.163158000000000000e+06,-1.160661500000000000e+06
2.407600000000000000e+04,-1.159833000000000000e+06,-1.160578620000000112e+06
2.408700000000000000e+04,-1.156396000000000000e+06,-1.160160379999999888e+06
2.409800000000000000e+04,-1.162966000000000000e+06,-1.160440879999999888e+06
2.410900000000000000e+04,-1.161501000000000000e+06,-1.160546879999999888e+06
2.412100000000000000e+04,-1.157692000000000000e+06,-1.160261379999999888e+06
2.413200000000000000e+04,-1.178921000000000000e+06,-1.162127250000000000e+06
2.414300000000000000e+04,-1.163608000000000000e+06,-1.162275250000000000e+06
2.415500000000000000e+04,-1.158461000000000000e+06,-1.161893750000000000e+06
2.416600000000000000e+04,-1.160459000000000000e+06,-1.161750250000000000e+06
2.417700000000000000e+04,-1.160342000000000000e+06,-1.161609379999999888e+06
2.418900000000000000e+04,-1.158207000000000000e+06,-1.161269120000000112e+06
2.420000000000000000e+04,-1.159401000000000000e+06,-1.161082250000000000e+06
2.421100000000000000e+04,-1.159518000000000000e+06,-1.160925750000000000e+06
2.422300000000000000e+04,-1.157257000000000000e+06,-1.160558879999999888e+06
2.423400000000000000e+04,-1.158678000000000000e+06,-1.160370750000000000e+06
2.424500000000000000e+04,-1.159764000000000000e+06,-1.160310000000000000e+06
2.425600000000000000e+04,-1.157907000000000000e+06,-1.160069750000000000e+06
2.426800000000000000e+04,-1.159379000000000000e+06,-1.160000620000000112e+06
2.427900000000000000e+04,-1.158996000000000000e+06,-1.159900120000000112e+06
2.429000000000000000e+04,-1.158452000000000000e+06,-1.159755250000000000e+06
2.430200000000000000e+04,-1.158333000000000000e+06,-1.159613000000000000e+06
2.431300000000000000e+04,-1.159573000000000000e+06,-1.159609000000000000e+06
2.432400000000000000e+04,-1.158173000000000000e+06,-1.159465379999999888e+06
2.433600000000000000e+04,-1.157108000000000000e+06,-1.159229620000000112e+06
2.434700000000000000e+04,-1.159035000000000000e+06,-1.159210120000000112e+06
2.435800000000000000e+04,-1.157666000000000000e+06,-1.159055620000000112e+06
2.437000000000000000e+04,-1.157619000000000000e+06,-1.158912000000000000e+06
2.438100000000000000e+04,-1.158903000000000000e+06,-1.158911000000000000e+06
2.439200000000000000e+04,-1.157351000000000000e+06,-1.158755000000000000e+06
2.440400000000000000e+04,-1.157758000000000000e+06,-1.158655250000000000e+06
2.441500000000000000e+04,-1.159443000000000000e+06,-1.158734000000000000e+06
2.442600000000000000e+04,-1.159061000000000000e+06,-1.158766620000000112e+06
2.443700000000000000e+04,-1.157802000000000000e+06,-1.158670120000000112e+06
2.444900000000000000e+04,-1.158981000000000000e+06,-1.158701120000000112e+06
2.446000000000000000e+04,-1.159055000000000000e+06,-1.158736500000000000e+06
2.447100000000000000e+04,-1.157892000000000000e+06,-1.158652000000000000e+06
2.448300000000000000e+04,-1.159476000000000000e+06,-1.158734379999999888e+06
2.449400000000000000e+04,-1.159165000000000000e+06,-1.158777500000000000e+06
2.450500000000000000e+04,-1.157685000000000000e+06,-1.158668250000000000e+06
2.451700000000000000e+04,-1.158797000000000000e+06,-1.158681120000000112e+06
2.452800000000000000e+04,-1.159478000000000000e+06,-1.158760750000000000e+06
2.453900000000000000e+04,-1.158531000000000000e+06,-1.158737750000000000e+06
2.455100000000000000e+04,-1.159203000000000000e+06,-1.158784250000000000e+06
2.456200000000000000e+04,-1.159366000000000000e+06,-1.158842379999999888e+06
2.457300000000000000e+04,-1.157833000000000000e+06,-1.158741379999999888e+06
2.458400000000000000e+04,-1.158267000000000000e+06,-1.158693879999999888e+06
2.459600000000000000e+04,-1.159314000000000000e+06,-1.158755879999999888e+06
2.460700000000000000e+04,-1.158343000000000000e+06,-1.158714500000000000e+06
2.461800000000000000e+04,-1.158388000000000000e+06,-1.158681750000000000e+06
2.463000000000000000e+04,-1.159298000000000000e+06,-1.158743379999999888e+06
2.464100000000000000e+04,-1.158165000000000000e+06,-1.158685500000000000e+06
2.465200000000000000e+04,-1.158142000000000000e+06,-1.158631120000000112e+06
2.466400000000000000e+04,-1.159112000000000000e+06,-1.158679250000000000e+06
2.467500000000000000e+04,-1.158383000000000000e+06,-1.158649620000000112e+06
2.468600000000000000e+04,-1.158145000000000000e+06,-1.158599120000000112e+06
2.469800000000000000e+04,-1.159227000000000000e+06,-1.158661879999999888e+06
2.470900000000000000e+04,-1.158848000000000000e+06,-1.158680500000000000e+06
2.472000000000000000e+04,-1.158153000000000000e+06,-1.158627750000000000e+06
2.473200000000000000e+04,-1.158933000000000000e+06,-1.158658250000000000e+06
2.474300000000000000e+04,-1.158450000000000000e+06,-1.158637379999999888e+06
2.475400000000000000e+04,-1.157583000000000000e+06,-1.158531879999999888e+06
2.476500000000000000e+04,-1.158889000000000000e+06,-1.158567620000000112e+06
2.477700000000000000e+04,-1.158918000000000000e+06,-1.158602620000000112e+06
2.478800000000000000e+04,-1.158123000000000000e+06,-1.158554620000000112e+06
2.479900000000000000e+04,-1.159003000000000000e+06,-1.158599379999999888e+06
2.481100000000000000e+04,-1.159212000000000000e+06,-1.158660620000000112e+06
2.482200000000000000e+04,-1.157513000000000000e+06,-1.158545879999999888e+06
2.483300000000000000e+04,-1.158317000000000000e+06,-1.158523000000000000e+06
2.484500000000000000e+04,-1.159344000000000000e+06,-1.158605120000000112e+06
2.485600000000000000e+04,-1.158566000000000000e+06,-1.158601120000000112e+06
2.486700000000000000e+04,-1.158900000000000000e+06,-1.158631000000000000e+06
2.487900000000000000e+04,-1.159208000000000000e+06,-1.158688620000000112e+06
2.489000000000000000e+04,-1.158340000000000000e+06,-1.158653750000000000e+06
2.490100000000000000e+04,-1.158980000000000000e+06,-1.158686379999999888e+06
2.491200000000000000e+04,-1.159686000000000000e+06,-1.158786250000000000e+06
2.492400000000000000e+04,-1.158741000000000000e+06,-1.158781750000000000e+06
2.493500000000000000e+04,-1.158659000000000000e+06,-1.158769500000000000e+06
2.494600000000000000e+04,-1.159264000000000000e+06,-1.158818879999999888e+06
2.495800000000000000e+04,-1.158181000000000000e+06,-1.158755000000000000e+06
2.496900000000000000e+04,-1.158384000000000000e+06,-1.158717879999999888e+06
2.498000000000000000e+04,-1.159466000000000000e+06,-1.158792620000000112e+06
2.499200000000000000e+04,-1.158739000000000000e+06,-1.158787250000000000e+06
2.500300000000000000e+04,-1.158450000000000000e+06,-1.158753500000000000e+06
2.501400000000000000e+04,-1.159609000000000000e+06,-1.158839000000000000e+06
2.502600000000000000e+04,-1.159329000000000000e+06,-1.158888000000000000e+06
2.503700000000000000e+04,-1.158812000000000000e+06,-1.158880379999999888e+06
2.504800000000000000e+04,-1.159445000000000000e+06,-1.158936750000000000e+06
2.506000000000000000e+04,-1.159520000000000000e+06,-1.158995000000000000e+06
2.507100000000000000e+04,-1.158563000000000000e+06,-1.158951750000000000e+06
2.508200000000000000e+04,-1.159583000000000000e+06,-1.159014879999999888e+06
2.509300000000000000e+04,-1.159268000000000000e+06,-1.159040120000000112e+06
2.510500000000000000e+04,-1.158858000000000000e+06,-1.159021879999999888e+06
2.511600000000000000e+04,-1.157922000000000000e+06,-1.158911879999999888e+06
2.512700000000000000e+04,-1.158409000000000000e+06,-1.158861620000000112e+06
2.513900000000000000e+04,-1.157816000000000000e+06,-1.158757000000000000e+06
2.515000000000000000e+04,-1.159821000000000000e+06,-1.158863379999999888e+06
2.516100000000000000e+04,-1.160071000000000000e+06,-1.158984120000000112e+06
2.517300000000000000e+04,-1.158390000000000000e+06,-1.158924750000000000e+06
2.518400000000000000e+04,-1.159899000000000000e+06,-1.159022120000000112e+06
2.519500000000000000e+04,-1.160481000000000000e+06,-1.159168000000000000e+06
2.520700000000000000e+04,-1.158238000000000000e+06,-1.159075000000000000e+06
2.521800000000000000e+04,-1.158718000000000000e+06,-1.159039250000000000e+06
2.522900000000000000e+04,-1.159881000000000000e+06,-1.159123379999999888e+06
2.524100000000000000e+04,-1.158399000000000000e+06,-1.159050879999999888e+06
2.525200000000000000e+04,-1.159136000000000000e+06,-1.159059379999999888e+06
2.526300000000000000e+04,-1.160663000000000000e+06,-1.159219750000000000e+06
2.527400000000000000e+04,-1.158950000000000000e+06,-1.159192750000000000e+06
2.528600000000000000e+04,-1.159102000000000000e+06,-1.159183620000000112e+06
2.529700000000000000e+04,-1.161064000000000000e+06,-1.159371620000000112e+06
2.530800000000000000e+04,-1.159089000000000000e+06,-1.159343379999999888e+06
2.532000000000000000e+04,-1.158792000000000000e+06,-1.159288250000000000e+06
2.533100000000000000e+04,-1.160653000000000000e+06,-1.159424620000000112e+06
2.534200000000000000e+04,-1.159162000000000000e+06,-1.159398379999999888e+06
2.535400000000000000e+04,-1.158535000000000000e+06,-1.159312000000000000e+06
2.536500000000000000e+04,-1.161016000000000000e+06,-1.159482379999999888e+06
2.537600000000000000e+04,-1.160169000000000000e+06,-1.159551000000000000e+06
2.538800000000000000e+04,-1.158695000000000000e+06,-1.159465379999999888e+06
2.539900000000000000e+04,-1.161131000000000000e+06,-1.159631879999999888e+06
2.541000000000000000e+04,-1.160241000000000000e+06,-1.159692750000000000e+06
2.542200000000000000e+04,-1.158614000000000000e+06,-1.159584879999999888e+06
2.543300000000000000e+04,-1.160596000000000000e+06,-1.159686000000000000e+06
2.544400000000000000e+04,-1.160439000000000000e+06,-1.159761250000000000e+06
2.545500000000000000e+04,-1.158795000000000000e+06,-1.159664620000000112e+06
2.546700000000000000e+04,-1.160986000000000000e+06,-1.159796750000000000e+06
2.547800000000000000e+04,-1.161040000000000000e+06,-1.159921000000000000e+06
2.548900000000000000e+04,-1.158973000000000000e+06,-1.159826120000000112e+06
2.550100000000000000e+04,-1.160353000000000000e+06,-1.159878750000000000e+06
2.551200000000000000e+04,-1.160836000000000000e+06,-1.159974500000000000e+06
2.552300000000000000e+04,-1.158989000000000000e+06,-1.159875879999999888e+06
2.553500000000000000e+04,-1.159931000000000000e+06,-1.159881379999999888e+06
2.554600000000000000e+04,-1.160886000000000000e+06,-1.159981750000000000e+06
2.555700000000000000e+04,-1.159520000000000000e+06,-1.159935500000000000e+06
2.556900000000000000e+04,-1.160574000000000000e+06,-1.159999379999999888e+06
2.558000000000000000e+04,-1.161828000000000000e+06,-1.160182250000000000e+06
2.559100000000000000e+04,-1.159265000000000000e+06,-1.160090500000000000e+06
2.560200000000000000e+04,-1.159231000000000000e+06,-1.160004500000000000e+06
2.561400000000000000e+04,-1.160990000000000000e+06,-1.160103000000000000e+06
2.562500000000000000e+04,-1.159315000000000000e+06,-1.160024250000000000e+06
2.563600000000000000e+04,-1.159228000000000000e+06,-1.159944620000000112e+06
2.564800000000000000e+04,-1.161660000000000000e+06,-1.160116120000000112e+06
2.565900000000000000e+04,-1.160001000000000000e+06,-1.160104620000000112e+06
2.567000000000000000e+04,-1.158832000000000000e+06,-1.159977379999999888e+06
2.568200000000000000e+04,-1.161619000000000000e+06,-1.160141500000000000e+06
2.569300000000000000e+04,-1.164548000000000000e+06,-1.160582120000000112e+06
2.570400000000000000e+04,-1.152489000000000000e+06,-1.159772750000000000e+06
2.571600000000000000e+04,-1.162875000000000000e+06,-1.160083000000000000e+06
2.572700000000000000e+04,-1.161251000000000000e+06,-1.160199750000000000e+06
2.573800000000000000e+04,-1.156810000000000000e+06,-1.159860750000000000e+06
2.575000000000000000e+04,-1.162761000000000000e+06,-1.160150750000000000e+06
2.576100000000000000e+04,-1.162224000000000000e+06,-1.160358000000000000e+06
2.577200000000000000e+04,-1.156622000000000000e+06,-1.159984379999999888e+06
2.578300000000000000e+04,-1.161672000000000000e+06,-1.160153120000000112e+06
2.579500000000000000e+04,-1.162921000000000000e+06,-1.160429879999999888e+06
2.580600000000000000e+04,-1.157152000000000000e+06,-1.160102120000000112e+06
2.581700000000000000e+04,-1.161506000000000000e+06,-1.160242500000000000e+06
2.582900000000000000e+04,-1.163916000000000000e+06,-1.160609879999999888e+06
2.584000000000000000e+04,-1.157283000000000000e+06,-1.160277120000000112e+06
2.585100000000000000e+04,-1.160252000000000000e+06,-1.160274620000000112e+06
2.586300000000000000e+04,-1.164188000000000000e+06,-1.160665879999999888e+06
2.587400000000000000e+04,-1.158082000000000000e+06,-1.160407500000000000e+06
2.588500000000000000e+04,-1.159542000000000000e+06,-1.160321000000000000e+06
2.589700000000000000e+04,-1.164265000000000000e+06,-1.160715379999999888e+06
2.590800000000000000e+04,-1.158585000000000000e+06,-1.160502250000000000e+06
2.591900000000000000e+04,-1.159082000000000000e+06,-1.160360250000000000e+06
2.593100000000000000e+04,-1.164387000000000000e+06,-1.160762879999999888e+06
2.594200000000000000e+04,-1.159287000000000000e+06,-1.160615250000000000e+06
2.595300000000000000e+04,-1.158684000000000000e+06,-1.160422120000000112e+06
2.596400000000000000e+04,-1.164386000000000000e+06,-1.160818500000000000e+06
2.597600000000000000e+04,-1.160441000000000000e+06,-1.160780750000000000e+06
2.598700000000000000e+04,-1.158183000000000000e+06,-1.160520879999999888e+06
2.599800000000000000e+04,-1.163919000000000000e+06,-1.160860620000000112e+06
2.601000000000000000e+04,-1.161480000000000000e+06,-1.160922500000000000e+06
2.602100000000000000e+04,-1.158122000000000000e+06,-1.160642500000000000e+06
2.603200000000000000e+04,-1.163668000000000000e+06,-1.160945000000000000e+06
2.604400000000000000e+04,-1.162186000000000000e+06,-1.161069120000000112e+06
2.605500000000000000e+04,-1.157392000000000000e+06,-1.160701379999999888e+06
2.606600000000000000e+04,-1.163292000000000000e+06,-1.160960379999999888e+06
2.607800000000000000e+04,-1.163041000000000000e+06,-1.161168379999999888e+06
2.608900000000000000e+04,-1.157484000000000000e+06,-1.160799879999999888e+06
2.610000000000000000e+04,-1.162585000000000000e+06,-1.160978379999999888e+06
2.611100000000000000e+04,-1.163681000000000000e+06,-1.161248620000000112e+06
2.612300000000000000e+04,-1.157383000000000000e+06,-1.160862000000000000e+06
2.613400000000000000e+04,-1.162092000000000000e+06,-1.160985000000000000e+06
2.614500000000000000e+04,-1.164279000000000000e+06,-1.161314379999999888e+06
2.615700000000000000e+04,-1.157793000000000000e+06,-1.160962250000000000e+06
2.616800000000000000e+04,-1.161352000000000000e+06,-1.161001250000000000e+06
2.617900000000000000e+04,-1.164624000000000000e+06,-1.161363500000000000e+06
2.619100000000000000e+04,-1.158019000000000000e+06,-1.161029000000000000e+06
2.620200000000000000e+04,-1.159151000000000000e+06,-1.160841120000000112e+06
2.621300000000000000e+04,-1.164171000000000000e+06,-1.161174120000000112e+06
2.622500000000000000e+04,-1.158747000000000000e+06,-1.160931379999999888e+06
2.623600000000000000e+04,-1.159177000000000000e+06,-1.160755879999999888e+06
2.624700000000000000e+04,-1.164317000000000000e+06,-1.161112000000000000e+06
2.625900000000000000e+04,-1.159111000000000000e+06,-1.160911879999999888e+06
2.627000000000000000e+04,-1.158541000000000000e+06,-1.160674750000000000e+06
2.628100000000000000e+04,-1.164315000000000000e+06,-1.161038750000000000e+06
2.629200000000000000e+04,-1.160148000000000000e+06,-1.160949620000000112e+06
2.630400000000000000e+04,-1.157846000000000000e+06,-1.160639250000000000e+06
2.631500000000000000e+04,-1.164297000000000000e+06,-1.161005000000000000e+06
2.632600000000000000e+04,-1.161486000000000000e+06,-1.161053120000000112e+06
2.633800000000000000e+04,-1.157595000000000000e+06,-1.160707250000000000e+06
2.634900000000000000e+04,-1.163965000000000000e+06,-1.161033000000000000e+06
2.636000000000000000e+04,-1.162105000000000000e+06,-1.161140250000000000e+06
2.637200000000000000e+04,-1.156988000000000000e+06,-1.160725000000000000e+06
2.638300000000000000e+04,-1.162923000000000000e+06,-1.160944750000000000e+06
2.639400000000000000e+04,-1.161759000000000000e+06,-1.161026120000000112e+06
2.640600000000000000e+04,-1.156072000000000000e+06,-1.160530750000000000e+06
2.641700000000000000e+04,-1.161704000000000000e+06,-1.160648000000000000e+06
2.642800000000000000e+04,-1.162828000000000000e+06,-1.160866000000000000e+06
2.643900000000000000e+04,-1.156789000000000000e+06,-1.160458250000000000e+06
2.645100000000000000e+04,-1.161156000000000000e+06,-1.160528000000000000e+06
2.646200000000000000e+04,-1.163280000000000000e+06,-1.160803250000000000e+06
2.647300000000000000e+04,-1.156806000000000000e+06,-1.160403500000000000e+06
2.648500000000000000e+04,-1.160079000000000000e+06,-1.160371000000000000e+06
2.649600000000000000e+04,-1.163356000000000000e+06,-1.160669500000000000e+06
2.650700000000000000e+04,-1.157387000000000000e+06,-1.160341250000000000e+06
2.651900000000000000e+04,-1.159276000000000000e+06,-1.160234750000000000e+06
2.653000000000000000e+04,-1.163012000000000000e+06,-1.160512500000000000e+06
2.654100000000000000e+04,-1.157699000000000000e+06,-1.160231120000000112e+06
2.655300000000000000e+04,-1.158931000000000000e+06,-1.160101120000000112e+06
2.656400000000000000e+04,-1.164076000000000000e+06,-1.160498620000000112e+06
2.657500000000000000e+04,-1.158586000000000000e+06,-1.160307379999999888e+06
2.658700000000000000e+04,-1.157759000000000000e+06,-1.160052500000000000e+06
2.659800000000000000e+04,-1.163665000000000000e+06,-1.160413750000000000e+06
2.660900000000000000e+04,-1.159204000000000000e+06,-1.160292750000000000e+06
2.662000000000000000e+04,-1.157640000000000000e+06,-1.160027500000000000e+06
2.663200000000000000e+04,-1.163880000000000000e+06,-1.160412750000000000e+06
2.664300000000000000e+04,-1.160124000000000000e+06,-1.160383879999999888e+06
2.665400000000000000e+04,-1.156346000000000000e+06,-1.159980000000000000e+06
2.666600000000000000e+04,-1.162462000000000000e+06,-1.160228250000000000e+06
2.667700000000000000e+04,-1.160610000000000000e+06,-1.160266379999999888e+06
2.668800000000000000e+04,-1.156606000000000000e+06,-1.159900250000000000e+06
2.670000000000000000e+04,-1.162206000000000000e+06,-1.160130750000000000e+06
2.671100000000000000e+04,-1.161269000000000000e+06,-1.160244500000000000e+06
2.672200000000000000e+04,-1.156011000000000000e+06,-1.159821120000000112e+06
2.673400000000000000e+04,-1.160952000000000000e+06,-1.159934250000000000e+06
2.674500000000000000e+04,-1.161942000000000000e+06,-1.160135000000000000e+06
2.675600000000000000e+04,-1.155992000000000000e+06,-1.159720750000000000e+06
2.676700000000000000e+04,-1.160226000000000000e+06,-1.159771250000000000e+06
2.677900000000000000e+04,-1.162336000000000000e+06,-1.160027750000000000e+06
2.679000000000000000e+04,-1.156049000000000000e+06,-1.159629879999999888e+06
2.680100000000000000e+04,-1.159209000000000000e+06,-1.159587750000000000e+06
2.681300000000000000e+04,-1.162684000000000000e+06,-1.159897379999999888e+06
2.682400000000000000e+04,-1.156593000000000000e+06,-1.159566879999999888e+06
2.683500000000000000e+04,-1.158351000000000000e+06,-1.159445250000000000e+06
2.684700000000000000e+04,-1.162589000000000000e+06,-1.159759620000000112e+06
2.685800000000000000e+04,-1.156646000000000000e+06,-1.159448250000000000e+06
2.686900000000000000e+04,-1.157371000000000000e+06,-1.159240500000000000e+06
2.688100000000000000e+04,-1.162950000000000000e+06,-1.159611500000000000e+06
2.689200000000000000e+04,-1.157853000000000000e+06,-1.159435620000000112e+06
2.690300000000000000e+04,-1.156935000000000000e+06,-1.159185500000000000e+06
2.691500000000000000e+04,-1.162400000000000000e+06,-1.159507000000000000e+06
2.692600000000000000e+04,-1.157977000000000000e+06,-1.159354000000000000e+06
2.693700000000000000e+04,-1.156446000000000000e+06,-1.159063120000000112e+06
2.694800000000000000e+04,-1.162660000000000000e+06,-1.159422750000000000e+06
2.696000000000000000e+04,-1.158940000000000000e+06,-1.159374500000000000e+06
2.697100000000000000e+04,-1.155735000000000000e+06,-1.159010500000000000e+06
2.698200000000000000e+04,-1.161403000000000000e+06,-1.159249750000000000e+06
2.699400000000000000e+04,-1.164293000000000000e+06,-1.159754000000000000e+06
2.700500000000000000e+04,-1.167181000000000000e+06,-1.160496620000000112e+06
2.701600000000000000e+04,-1.158594000000000000e+06,-1.160306379999999888e+06
2.702800000000000000e+04,-1.158295000000000000e+06,-1.160105250000000000e+06
2.703900000000000000e+04,-1.156533000000000000e+06,-1.159748000000000000e+06
2.705000000000000000e+04,-1.158750000000000000e+06,-1.159648250000000000e+06
2.706200000000000000e+04,-1.158682000000000000e+06,-1.159551620000000112e+06
2.707300000000000000e+04,-1.156986000000000000e+06,-1.159295000000000000e+06
2.708400000000000000e+04,-1.158636000000000000e+06,-1.159229120000000112e+06
2.709500000000000000e+04,-1.158336000000000000e+06,-1.159139750000000000e+06
2.710700000000000000e+04,-1.156576000000000000e+06,-1.158883379999999888e+06
2.711800000000000000e+04,-1.158185000000000000e+06,-1.158813500000000000e+06
2.712900000000000000e+04,-1.159008000000000000e+06,-1.158832879999999888e+06
2.714100000000000000e+04,-1.157579000000000000e+06,-1.158707500000000000e+06
2.715200000000000000e+04,-1.158940000000000000e+06,-1.158730750000000000e+06
2.716300000000000000e+04,-1.159751000000000000e+06,-1.158832750000000000e+06
2.717500000000000000e+04,-1.157163000000000000e+06,-1.158665750000000000e+06
2.718600000000000000e+04,-1.157809000000000000e+06,-1.158580000000000000e+06
2.719700000000000000e+04,-1.159604000000000000e+06,-1.158682379999999888e+06
2.720900000000000000e+04,-1.157481000000000000e+06,-1.158562250000000000e+06
2.722000000000000000e+04,-1.157544000000000000e+06,-1.158460379999999888e+06
2.723100000000000000e+04,-1.159454000000000000e+06,-1.158559750000000000e+06
2.724300000000000000e+04,-1.157797000000000000e+06,-1.158483500000000000e+06
2.725400000000000000e+04,-1.157549000000000000e+06,-1.158390000000000000e+06
2.726500000000000000e+04,-1.159321000000000000e+06,-1.158483120000000112e+06
2.727600000000000000e+04,-1.158321000000000000e+06,-1.158466879999999888e+06
2.728800000000000000e+04,-1.157114000000000000e+06,-1.158331620000000112e+06
2.729900000000000000e+04,-1.159040000000000000e+06,-1.158402500000000000e+06
2.731000000000000000e+04,-1.158128000000000000e+06,-1.158375000000000000e+06
2.732200000000000000e+04,-1.156421000000000000e+06,-1.158179620000000112e+06
2.733300000000000000e+04,-1.158727000000000000e+06,-1.158234379999999888e+06
2.734400000000000000e+04,-1.157739000000000000e+06,-1.158184879999999888e+06
2.735600000000000000e+04,-1.156321000000000000e+06,-1.157998500000000000e+06
2.736700000000000000e+04,-1.158830000000000000e+06,-1.158081620000000112e+06
2.737800000000000000e+04,-1.158671000000000000e+06,-1.158140500000000000e+06
2.739000000000000000e+04,-1.156765000000000000e+06,-1.158003000000000000e+06
2.740100000000000000e+04,-1.158168000000000000e+06,-1.158019500000000000e+06
2.741200000000000000e+04,-1.158504000000000000e+06,-1.158067879999999888e+06
2.742400000000000000e+04,-1.156845000000000000e+06,-1.157945500000000000e+06
2.743500000000000000e+04,-1.158419000000000000e+06,-1.157992879999999888e+06
2.744600000000000000e+04,-1.158622000000000000e+06,-1.158055750000000000e+06
2.745700000000000000e+04,-1.156133000000000000e+06,-1.157863379999999888e+06
2.746900000000000000e+04,-1.157541000000000000e+06,-1.157831120000000112e+06
2.748000000000000000e+04,-1.159016000000000000e+06,-1.157949620000000112e+06
2.749100000000000000e+04,-1.157119000000000000e+06,-1.157866500000000000e+06
2.750300000000000000e+04,-1.157411000000000000e+06,-1.157820879999999888e+06
2.751400000000000000e+04,-1.158644000000000000e+06,-1.157903120000000112e+06
2.752500000000000000e+04,-1.157060000000000000e+06,-1.157818750000000000e+06
2.753700000000000000e+04,-1.156976000000000000e+06,-1.157734500000000000e+06
2.754800000000000000e+04,-1.158933000000000000e+06,-1.157854250000000000e+06
2.755900000000000000e+04,-1.157247000000000000e+06,-1.157793500000000000e+06
2.757100000000000000e+04,-1.156493000000000000e+06,-1.157663379999999888e+06
2.758200000000000000e+04,-1.158495000000000000e+06,-1.157746500000000000e+06
2.759300000000000000e+04,-1.157363000000000000e+06,-1.157708120000000112e+06
2.760400000000000000e+04,-1.156761000000000000e+06,-1.157613379999999888e+06
2.761600000000000000e+04,-1.158718000000000000e+06,-1.157723750000000000e+06
2.762700000000000000e+04,-1.157576000000000000e+06,-1.157709000000000000e+06
2.763800000000000000e+04,-1.156840000000000000e+06,-1.157622000000000000e+06
2.765000000000000000e+04,-1.158656000000000000e+06,-1.157725379999999888e+06
2.766100000000000000e+04,-1.157949000000000000e+06,-1.157747750000000000e+06
2.767200000000000000e+04,-1.156898000000000000e+06,-1.157662750000000000e+06
2.768400000000000000e+04,-1.158709000000000000e+06,-1.157767379999999888e+06
2.769500000000000000e+04,-1.158218000000000000e+06,-1.157812379999999888e+06
2.770600000000000000e+04,-1.156361000000000000e+06,-1.157667250000000000e+06
2.771800000000000000e+04,-1.158014000000000000e+06,-1.157701879999999888e+06
2.772900000000000000e+04,-1.158012000000000000e+06,-1.157732879999999888e+06
2.774000000000000000e+04,-1.156086000000000000e+06,-1.157568120000000112e+06
2.775200000000000000e+04,-1.157697000000000000e+06,-1.157581000000000000e+06
2.776300000000000000e+04,-1.158719000000000000e+06,-1.157694750000000000e+06
2.777400000000000000e+04,-1.156072000000000000e+06,-1.157532500000000000e+06
2.778500000000000000e+04,-1.156892000000000000e+06,-1.157468500000000000e+06
2.779700000000000000e+04,-1.158482000000000000e+06,-1.157569879999999888e+06
2.780800000000000000e+04,-1.156699000000000000e+06,-1.157482750000000000e+06
2.781900000000000000e+04,-1.156778000000000000e+06,-1.157412250000000000e+06
2.783100000000000000e+04,-1.157852000000000000e+06,-1.157456250000000000e+06
2.784200000000000000e+04,-1.156276000000000000e+06,-1.157338250000000000e+06
2.785300000000000000e+04,-1.156826000000000000e+06,-1.157287000000000000e+06
2.786500000000000000e+04,-1.158452000000000000e+06,-1.157403500000000000e+06
2.787600000000000000e+04,-1.156950000000000000e+06,-1.157358120000000112e+06
2.788700000000000000e+04,-1.156441000000000000e+06,-1.157266379999999888e+06
2.789900000000000000e+04,-1.158220000000000000e+06,-1.157361750000000000e+06
2.791000000000000000e+04,-1.156969000000000000e+06,-1.157322500000000000e+06
2.792100000000000000e+04,-1.156487000000000000e+06,-1.157239000000000000e+06
2.793200000000000000e+04,-1.158232000000000000e+06,-1.157338250000000000e+06
2.794400000000000000e+04,-1.156965000000000000e+06,-1.157300879999999888e+06
2.795500000000000000e+04,-1.155603000000000000e+06,-1.157131000000000000e+06
2.796600000000000000e+04,-1.157685000000000000e+06,-1.157186379999999888e+06
2.797800000000000000e+04,-1.157052000000000000e+06,-1.157172879999999888e+06
2.798900000000000000e+04,-1.156144000000000000e+06,-1.157070000000000000e+06
2.800000000000000000e+04,-1.157811000000000000e+06,-1.157144120000000112e+06
2.801200000000000000e+04,-1.157418000000000000e+06,-1.157171500000000000e+06
2.802300000000000000e+04,-1.155550000000000000e+06,-1.157009250000000000e+06
2.803400000000000000e+04,-1.157371000000000000e+06,-1.157045379999999888e+06
2.804600000000000000e+04,-1.157771000000000000e+06,-1.157117879999999888e+06
2.805700000000000000e+04,-1.155894000000000000e+06,-1.156995500000000000e+06
2.806800000000000000e+04,-1.157421000000000000e+06,-1.157038000000000000e+06
2.808000000000000000e+04,-1.157454000000000000e+06,-1.157079620000000112e+06
2.809100000000000000e+04,-1.155351000000000000e+06,-1.156906750000000000e+06
2.810200000000000000e+04,-1.156879000000000000e+06,-1.156904000000000000e+06
